place_id,author_name,language,original_language,rating,relative_time_description,text,time,translated,food,service,atmosphere,to_be_removed
ChIJlfyn0qFz_UYRfI85nKkCxNw,Iti Mall Koplik,en,en,2,2 months ago,food not good unfortunately swimming grease staff friendly atmosphere nice,1724262301,FAŁSZ,Negative,Positive,Positive,
ChIJRUQylIJ0_UYRk4ByxR1B8zg,zafer çak?r,en,en,2,10 months ago,not good experience restaurant ordered pizzas one lemonade pizzas okay comes lemonade received syrup water taste lemon put sliced lemon water informed waiter accepted put syrup water decorate lemon wanted convince us like drink lemonade like end not want drink not drinkable decided order new drinks us accepted pay lemonadeand new drinks well not good vibe us expectation value service end bill comes deleted lemonade list kind still not good experience,1703891406,FAŁSZ,Negative,Negative,Negative,
ChIJRUQylIJ0_UYRk4ByxR1B8zg,Wessel Goinga,en,en,2,4 years ago,waited lunchtime hour minutes pizza place occupied pizza also not special lot mayonnaise expectation star vs result really bad,1583243712,FAŁSZ,Negative,Negative,Negative,
ChIJRUQylIJ0_UYRk4ByxR1B8zg,Kjertan Ahnholm,en,en,4,a year ago,nice familylike atmosphere pasta dishes small portions like italy authentic hungry also get starter dessert great wine food served fast carbonara not made guanciale pecorino cheese made bacon parmesan tastes good could use little pasta water make creamy theat would perfect,1698213253,FAŁSZ,Positive,Positive,Positive,
ChIJS13UTTdz_UYRGxDNDaA8FGU,Liana,en,en,4,3 months ago,restaurant located beautiful waterfront gdask making visually stunning place food delicious incredibly flavorful oysters tasty mussels perfectly cooked steaks however disappointing local fish baltic sea not menu also wine list seems overpriced available bottles quite basic price per glass high would nice see interesting wines positive side staff friendly attentive expected place like overall good experience,1720252616,FAŁSZ,Positive,Positive,Positive,
ChIJgR9pqgpz_UYRIZrH85VCpQ8,Hanna Svensson,en,en,4,4 months ago,restaurant little jewel nice tasteful decor tasty reasonably priced pizzas italy polish competitor go gdansks best pizzas opinion,1718380973,FAŁSZ,Positive,Positive,Positive,
ChIJgR9pqgpz_UYRIZrH85VCpQ8,Lorena Olvera,en,en,4,4 months ago,twice restaurant think pretty good first time pasta second pizza not super tasty flavorful food pretty authentic,1718047992,FAŁSZ,Positive,,Positive,
ChIJgR9pqgpz_UYRIZrH85VCpQ8,Chen yih shyang,en,en,3,12 months ago,friend recommended restaurant give try entered restaurant greeting nothing solo waitress point empty table asked sit ordered food food arrived not bad average level service let tell something customer request pay bring bill let customer check bill first ask customer tap credit card payment machine ok leave aside not get service attention finished food hoping order dessert coffee meal one entertain decided get bill pay leave not think visit restaurant food not bad though,1698952438,FAŁSZ,Negative,Negative,,
ChIJ-ZOUHrY0GkcRhdbF73_OGvI,Jack Silber,en,en,3,a month ago,cosy atmosphere inside good beer schnitzel large serving potatoes pretty good meat ok salad fresh odd tasting dressing way much radiccio overall average meal one find dozens restaurants around difference roughly twice price hoping would good cos around corner live not returning,1725401606,FAŁSZ,Positive,Positive,Positive,
ChIJ3VxCLcXKG0cRGj53vrK587s,Oleksii Kubatko (Saint Alexiy),en,en,3,4 months ago,presentation dish good cooking speed average photo shows problem arose solved replacing dish little surprised second dish unlike first longer hot waiters work correct,1719075266,FAŁSZ,Positive,Negative,,
ChIJ3VxCLcXKG0cRGj53vrK587s,Lukas L,en,en,4,5 months ago,good selection polish food great atmosphere basement summer also nice sit outside taste alright service not engaged customers seems unfortunately,1715539418,FAŁSZ,Positive,Negative,Positive,
ChIJj2dqstXKG0cR3-kWMnM3Loc,AnEchka Kulak,en,en,3,6 months ago,herring fantastic not feel like would spend steak quality potato not baked properly,1714481132,FAŁSZ,Negative,,,
ChIJN6vbqkLLG0cRi0QvsnFrUdY,Vilém Dojiva,en,en,4,12 months ago,not sure food could called authentic delicious nevertheless welcoming helpful staff nice atmosphere waitress explained options available talked various dishes length not crowded weekend afternoon,1699109183,FAŁSZ,Positive,Positive,Positive,
ChIJsVrbYKzLG0cRZuKFMlbG-H4,Baturalp Kitay,en,en,2,2 months ago,note restaurant part meat point never tasted doner greasy yet extremely dry chewy also ordered icli kofte know frozen middle ice cold however waiter extremely friendly helpful changed buy meat time time last time eating,1722969111,FAŁSZ,Negative,Positive,,
ChIJ69nVmJ81GkcRogJ6isLqFCw,Jarosław Czyż,en-US,pl,4,6 months ago,food tasty served quickly surprised around pm people place,1713930085,PRAWDA,Positive,Positive,,
ChIJS1JjKcXKG0cRw_LAD4U97Zo,Ania Olszewska,en,en,3,2 years ago,nice place unfortunately food nothing special prices high compared taste tried fish soup good pasta carbonara pasta sauce defiantly gnocchi also shrimps unexpectedly big portion appetizer,1663577779,FAŁSZ,Negative,,,
ChIJDQ1zu9Q0GkcRAuM3iDTIpDk,Riccardo Ponta,en,en,4,a year ago,traditional food difficult judge not polish tartare good well prepared well presented meat minced opinion like electric mixer used meat plumcinnamon dumplings something new interesting although not appreciate dichotomy salted meat sweet dumplings nice beers good service although waitress not speak english,1688586215,FAŁSZ,,Positive,,
ChIJ02Pz0Wc1GkcR-uJvZQmLKuc,Deepak Khanchandani,en,en,1,9 months ago,disappointment restaurant turned located amongst couple favourite places eat lodz thought would give asiart try saturday evening place not full weekend day first warning put rainy weather decor drab suited fast food joint dinein restaurant nevertheless family settled placed minimal order get gist flavours two sushi dishes one noodle main course shock dismay sushi took whopping minutes arrive kids not hungry beginning got super hungry started kick fuss make matters worse noodle main took another whole minutes still mentioned not like place full anything tables us barely third capacity restaurant dread think would happened place actually capacity top nightmare experience server looked stressed overworked seemed forgotten side restaurant evening af hour waiting single main course ordered chased told minutes irritated children sitting hour not provide consolation another minutes passed follow another time told another minutes another minutes later food arrive disappointed ever noodle dish taste average not something would wait hour half even minutes sushi also extremely disappointing rice overcooked grilled salmon one sushi dishes delay would expected least apology chef waitress none forthcoming waitress could also followed timing saw two kids getting irritated food took disproportionately long arrive said seemed stressed busy side restaurant really care table much overall super disappointing outcome evening taste buds would not recommend place much better restaurants area try ukryte rzeki tutti santi rather asiart feel like sushi quicker go home order takeaway delivered even finish eating waiting restaurant service,1706460778,FAŁSZ,Negative,Negative,,
ChIJJX0i7dnKG0cR3k_c_1C6yGc,Parshan Moini,en,en,4,4 weeks ago,delicious food great environment definitely recommend going restaurant employees sometimes inattentive surroundings even ordering asked food chose prices reasonable not high,1727774091,FAŁSZ,Positive,,,
ChIJJX0i7dnKG0cR3k_c_1C6yGc,wook kim,en,en,4,a year ago,living us also lived asia not think first meal poland would sushi wanted something light given reviews pictures figured not overall nice restaurant friendly fast service food bit different us definitely different japan still enjoyable variety rolls prices reasonable,1681326672,FAŁSZ,Positive,Positive,Positive,
ChIJ1WRMotXKG0cRDSIM0Wj-lgk,Jack Silber,en,en,3,3 months ago,duck overcooked dry little tough potatoes salad came nothing write home either partner bit impressed shashlik right meat not tough mine dns potatoes considerably better even think many restaurants offer better meal similar price hospitality bad unpredictable not good experience,1720433835,FAŁSZ,Negative,Negative,,
ChIJ1WRMotXKG0cRDSIM0Wj-lgk,István Szekeres,en,en,3,a week ago,food supposed bulgarian must local chef following recipe book bulgarian cuisine never actually bulgaria sure almost like real bulgarian food actually not prices pretty high design fusion bulgarian details authentic others modern urban style play modern bulgarian net radio music bulgarian not stylish rakija offer pretty good though,1729366337,FAŁSZ,Negative,,,
ChIJuyT-BtE0GkcRhDJXPRisbSE,zlo dem,en,en,4,7 months ago,first time lodz looking restaurant using google maps beginning misunderstanding staff corrected providing dessert apology restaurant everything quite simple liked cuisine pizza like naples chef great soft tasty asabuco,1711215306,FAŁSZ,Positive,Positive,,
ChIJ-zWvmZw1GkcRFiNsc_PuGdc,Greg Mencel,en,en,4,5 months ago,tasty pizza ny crispy style rather neapolitan ginger lemonade decent albeit little sweet promptly sat given menus order came good time definitely recommend,1717248887,FAŁSZ,Positive,Positive,,
ChIJ-zWvmZw1GkcRFiNsc_PuGdc,Sandra Ohlsson,en,en,2,3 months ago,unfortunately not tasty tomato sauce flavours pasta permesan heavy not lot flavour butter also took min pastas empty restaurant atmosphere too predictable disappointed by it,1721579178,FAŁSZ,Negative,,Negative,
ChIJ07aRGdU0GkcRRD0f6Uq1reY,Kateryna Lukiantseva,en,en,4,2 months ago,place nice food absolutely delicious pasta truffles best one life not oily perfectly spicy pizza delicious service not best waiters make assumption order prefer dishes served difficult catch waiters also coloring papers pencils kids probably caused big number clients general love food,1723383691,FAŁSZ,Positive,Negative,,
ChIJRb7cxHe1G0cRwjL2jLOQSkw,Anna P.,en,en,4,2 years ago,visited restaurant week spring festival dishes good missing thr sophistication restaurants visited event hence stars staff friendly presentation dessert outstanding would probably give stars fortunately google maps not allow,1650104285,FAŁSZ,Positive,Positive,,
ChIJRb7cxHe1G0cRwjL2jLOQSkw,jarek matuszewski,en,en,3,2 years ago,visited restaurant week food good fusion kitchen creative interesting ingredients taste connections disappointing fact main dish came halfcold already even though people two tables whole restaurant service separate topic blatantly lied price things ordered already gave menu back charged not nice,1667223012,FAŁSZ,Positive,Negative,,
ChIJe_oKWIfLG0cRAXH7POQfKYM,hito1211,en,en,4,8 months ago,burger ordered okay not bad not great served medium rare portion fries tiny prices resonable looking quick bite perfect would travel far eat,1709569372,FAŁSZ,Positive,,,
ChIJe_oKWIfLG0cRAXH7POQfKYM,Alissa Kivan,en,en,2,2 years ago,well unfortunate portions fries salad laughably small burger basic dry spice hmmmm not worth price,1655493987,FAŁSZ,Negative,,,
ChIJe_oKWIfLG0cRAXH7POQfKYM,Maciej Polakowski,en,en,3,2 years ago,looks better tastes would sum unfortunately due shortages stockpile not able order pizza soups went burgers quesadillas not anything extra plain ok prices not high enjoy lady servicing us really nice shame not give place better score,1665161744,FAŁSZ,Negative,Positive,,
ChIJrfpT2TfOFkcRG16jeEZ2clE,Catherine Burke,en,en,4,5 months ago,food delicious fresh serving sizes little small price criticism may not applicable everyone service nice atmosphere good would recommend,1715271095,FAŁSZ,Positive,Positive,Positive,
ChIJrfpT2TfOFkcRG16jeEZ2clE,Kasia C,en,en,4,3 months ago,lovely looking place clean unique food ordered beef rice craving something special vegetarian chefs surprise beef delicioussoft fragrant portions generous enough take home chefs surprise however indeed surprising ball rice covered omelet albeit delicious surrounded sad vegetables tasteless sauce lacked imagination flavor service good though bit quick clearing plates finished everyone else expensive thoug people without wine dessert pln,1720607035,FAŁSZ,Positive,Positive,,
ChIJpwGllXHTFkcRHyR_beKVYog,Gosia Niedźwiedź,en,en,1,a year ago,food terrible price eat twice much cheap asian restaurant food better pad thai nothing like chicken cold probably preheated noodles tasted like done reused oil peanuts weird hot dog like onion pieces service local okay pay cash not recommend,1685978000,FAŁSZ,Negative,,,
ChIJrQoES2bTFkcRJ0F_3ZRuyi0,Rahul,en,en,4,2 years ago,butter chicken must try item along butter naan amazing thing get free rice along chicken dish owner shop really humble hard working prices seriously low make perfect eating joint would love come try dishes also,1665385935,FAŁSZ,Positive,Positive,,
ChIJVVVlTUjOFkcR14a0SXaiM5g,Fedor Ilyasov,en,en,1,3 years ago,not place waitress serving right side giving menu cross people food quite ordinary even though guest not able finish pork strangely rose salmon served vegetable fridge pasta not like anyone kitchen even not able serve dishes craft beer bottled place empty hotel guests interior gorgeous place clean believe hotel good not restaurant,1629150391,FAŁSZ,Negative,Negative,Positive,
ChIJVVVlTUjOFkcR14a0SXaiM5g,Aleksander Rębisz,en,en,4,a year ago,safe place cool ideas staff too terrible disappointed by it,1682622443,FAŁSZ,,Negative,Positive,
ChIJr6PwzuHLFkcRUeBUrcAfTUo,Justyna Kocjan,,,4,a month ago,waitstaff terrible not up to par ambiance uninspired not worth it,1727690457,FAŁSZ,,Negative,Negative,1
ChIJr6PwzuHLFkcRUeBUrcAfTUo,Anna Pedrys,en-US,pl,4,in the last week,associated mikow years know location could eat several restaurants one undoubtedly best zone disenchanted interior cozy yet modern especially like installation tanka tyskie assigned cozy comfortable seat since went restaurant week not given menu would describe pace service average dishes served machine not wait long enough feel nervous waitress serving us polite presented dishes casual manner one star deducted vegetarian menu particular mention watermelon steak unfortunately dish simply not good watermelon soft processing tastes strange combined spices however starters ok dessert vegetarian menu ok starter matter taste delicious meat menu appetizer dessert dumpling stuffed meat equally good not restaurant week menu ordered separately opinion restaurant focus classic dishes slight twist leave aside variants watermelon steak success guaranteed guests place evening went strefa beerdrink pity menu extensive also breakfast menu definitely come back already planned next dishes,1729935053,PRAWDA,Positive,Positive,Positive,
ChIJr6PwzuHLFkcRUeBUrcAfTUo,Ki.,en-US,pl,4,2 months ago,nice decor nice service food served quickly meals okay not outstanding tasty duck tasty noodles slightly rubbery tasty cabbage tasteless kind made water burger done promised medium meat tight dry would rather give food considering whole thing would bit unfair giving,1723022365,PRAWDA,Positive,Positive,Positive,
ChIJxcBoKznOFkcRl-0G4_Zxsk4,ABDULAZIZ RAHMAH,en-Arab,en-Arab,4,a week ago,overall hospitality awful would not recommend,1729189975,FAŁSZ,,Negative,,1
ChIJxcBoKznOFkcRl-0G4_Zxsk4,Pankaj Kumar,en,en,4,a year ago,tried chicken biryani decent portion good enough people decor good service average little hot inside little away rynekabout slighty costlier,1687695677,FAŁSZ,Positive,,Positive,
ChIJxcBoKznOFkcRl-0G4_Zxsk4,Mohit,en,en,1,2 years ago,main thing good restaurant maintain quality taste well customer behavior today got much disappointed seriously not good experience however visited make good review post beloved dish malai kofta per based last time experience even personally recommended several friends colleagues poland experience today felt insulted cheated completely customer firstly not felt malai kofta earlier used filled cheese cashew nuts even mentioned menu details secondly today alone one ask everything okay food not go find someone ask not care alone customer take care well crowded happens rating goes higher becomes brand value much disappointed indian restaurant indian goes lots emotions feelings,1656104444,FAŁSZ,Negative,Negative,,
ChIJKa0rO7vPFkcRz7rFUBjyRVs,Mark Loboda,en,en,3,2 months ago,see food pasta spoiled cheese way much olive oilsteak nothing excited best today fried calamari not know people say restaurant one best katowice,1723477673,FAŁSZ,Negative,,Positive,
ChIJKa0rO7vPFkcRz7rFUBjyRVs,wanzhiwanzhi zheng,en,en,1,5 months ago,best italian restaurant disappointed ordered steak salad zl beef average especially salad disgusting greasy not fresh not chef understand meaning salad side dish need freshing salad instead greasy salad butter left frying steak told waiter response really disgusting bad service bad food not understand polish people wrong perception prices level steak euros thing worth mentioning location restaurant cup coffee dessert steak please stay away restaurant,1715597457,FAŁSZ,Negative,Negative,Positive,
ChIJKa0rO7vPFkcRz7rFUBjyRVs,Marta Villatoro,en,en,4,a year ago,food tasty portion good not many options menu waiting time long even though not crowded moment visited necessary make reservation weekends area pretty popular locals places full atmosphere amazing great views waitresses waiters nice friendly clean fancy chill friend family meeting,1690885379,FAŁSZ,Positive,Positive,Positive,
ChIJ7UX2PHvNFkcRXh4Y6T2yHgM,Aleksandra Walkowiak,en-US,pl,1,2 months ago,not recommend fish burnt pointing waitress claims influence comes kitchen asked refund waitress gave pln took fish plate eating fries said would not eat inedible,1724783241,PRAWDA,Negative,Negative,,
ChIJef10EUbOFkcR5FFRQiZlbtk,Anastasiia Vasalatii,en,en,4,5 months ago,hungarian goulash excellent large portion tasty meat meat plate not good sliced sausages not impressive although cost zl small not varied overall recommend restaurant service pleasant,1716133133,FAŁSZ,Positive,Positive,Positive,
ChIJm4IoYxXOFkcRnrNwmfwA1fI,Piotr Habrajski,en,en,3,a year ago,food okay steak totally average bit chewy partner shrimps quite tasteful overall expensive opinion given quality,1695898726,FAŁSZ,Positive,Positive,,
ChIJm4IoYxXOFkcRnrNwmfwA1fI,?????? ??????,en,en,2,6 years ago,dear restaurant would kindly suggest exclude italian dishes menu cooked absolutely poor one try lasagne understand place good not lasagne liquid not bad nothing proud pasta bad two stars waiters nice,1515174402,FAŁSZ,Negative,Positive,,
ChIJ987RsjTOFkcRxWUwaSGtsQA,Blanka Zonygová,en,en,3,a month ago,nice interior design atmosphere wide variety gluten free choices absolutely loved could chosen anything menu rarely happens meal arrived quickly nicely served pirogy placek good tasty not extraordinary staff smiley not care sat empty plates glasses approx minutes passed times without stopping finally waitress came collect plates never asked wanted anything else asked nalesniky run quick good cold apparently not freshly made overall experience happy tried not need go pity believe quite potential,1726169515,FAŁSZ,Positive,Negative,Positive,
ChIJ987RsjTOFkcRxWUwaSGtsQA,Piotr Kuptel,en,en,4,5 years ago,good meal average price local location good zucchini soup day delicious potato pancake meat sauce clean good service would go often not live katowice advisable lunch,1564951494,FAŁSZ,Positive,Positive,,
ChIJzaUp84LTFkcRNmLNpbw5THM,Anna Mykolaichyk,en,en,3,2 months ago,waited food hour one main dish one starter waiting time sooo long desapointing thing multiple tables came us already ate courses sitting hungry dishes really beautiful delicious couldnt enjoy mood fully ruined please know delays say updates left restaurant desapointed,1722723426,FAŁSZ,Negative,Negative,,
ChIJzaUp84LTFkcRNmLNpbw5THM,Adrian Kozak,en,en,2,a year ago,restaurant week first would like mention waiter service unprofessional long waiting time food feeling unwanted serving wrong dishes mixing vegan nonvegan options passing menu options people even though paid people top food mediocre except dessert marvelous,1673182851,FAŁSZ,Negative,Negative,,
ChIJPbp7JUjOFkcRo4yd0e6-G8Q,Michał Górski,en,en,3,11 months ago,not climate food looks good cases taste good nothing fantastic dishes small expensive crew not like fancy restaurant generally not style felt not good place atmosphere not impresing unfortunately,1700597987,FAŁSZ,Negative,Negative,Negative,
ChIJPbp7JUjOFkcRo4yd0e6-G8Q,Rich Osb,en,en,3,4 months ago,nice looking restaurant menu looked interesting food bit let though presentation excellent flavours not go well together chocolate dessert looked nice hardly tasted chocolate suggesting poor quality ingredients service ignored entering good service meal everything came ultra quick would good found rushed evening meal environment bad unexciting not good experience,1719820390,FAŁSZ,Negative,Positive,Negative,
ChIJQ8Y7FzfOFkcR4NSTtOcZgDo,Ivan Baranov,en,en,4,4 years ago,location suitable live marriot located one building second floor mini mall interior good interior nothing special apart original candles resembles bit native italian restaurants staff nothing special work work good food good tasty price price average not expensive alcohol wide wine menu good ps broken glass would like give stars,1574797946,FAŁSZ,Positive,Positive,Positive,
ChIJJbWX6aPPFkcRgFkGR_y4XAw,Łukasz Kalbarczyk,en-US,pl,2,4 months ago,ordered via uber eats first two times ok third time meat came stale chicken spoiled left long time rubber bad taste sushi also tasteless not know fresh left one goose alone wife pregnant afraid inventions not order fresh tasty vegetables fruits bowl plus restaurant good last order give food food came time give service not know atmosphere not judge never inside delivery order june overall give food important thing,1719238003,PRAWDA,Negative,Positive,,
ChIJuZ9Fh2hXIkcReyFc_RFbLes,Malgorzata Brewinska,en,en,2,5 months ago,really big disappointment restaurant kardamon wants brand fine dining place unfortunately quite far aim water served cheapest ikea jug food mediocre menu available website different one presented guests restaurant update website hard time consuming really cauliflower steak salted mediocre definitely not worth price tagliatelle mashroom sauce not include fresh mashrooms mashrooms used came jar quite low quality place wanting present sophisticated unfortunately pork tenderloin served green beans instead asparagus noted menu middle asparagus season would make substitution however something cherry top disappointing visit shattered glass table cloth dangerous irresponsible something broken earlier table cloth taken away replaced tiramisu taste coffee served lovely way though another thing tap bathroom could use replacement great potential wasted,1715981849,FAŁSZ,Negative,Negative,Negative,
ChIJuZ9Fh2hXIkcReyFc_RFbLes,Pierre-Laurent Audinos,en,en,4,6 years ago,nice cosy place within walking distance old town price correct food decent service good bottle wine ordered not available one available good enough good call cons hell chefs need put truffle everywhere beef carpaccio tastingtruffle mash potatoes tastingtruffle wife dish pepper according despite putting much pepper usually,1533069613,FAŁSZ,Positive,Positive,Positive,
ChIJuZ9Fh2hXIkcReyFc_RFbLes,Allan Nielsen,en,en,4,6 years ago,probably best place lublin far friendly staff highest servicelevels taking coat pouring wine etc excellent english extensive winecard quite bit choose offered different wine tastings choosing good carpaccio starter tenderloin main course also good cheesecake dessert beautiful atmosphere place probably need reserve table,1539263302,FAŁSZ,Positive,Positive,Positive,
ChIJC4f7SVdXIkcRFj0nF1KOfdA,hidemyeye “BEYBA” ?,en,en,1,a month ago,disgusting service wine food pretty bad waiter rude not recommend,1726572643,FAŁSZ,Negative,Negative,Negative,
ChIJzddZ8iJXIkcRlv1l5omTn7U,dominiicaa,en-US,pl,4,a week ago,big plus friendly staff point not pushy interested guests prices ok would say bit lower places comes food tried caesar salad reason lower rating salad tasty not caesar salad anchovies noticeable would rather say characteristic ingredient hard miss overall ingredients fresh tasty despite mishap rate place positively gladly come back check menu items,1729447543,PRAWDA,Positive,Positive,Positive,
ChIJzddZ8iJXIkcRlv1l5omTn7U,Bartek,en-US,pl,4,8 months ago,ordered coffee cheeseburger salmon salad mulled wine salad salmon good cheeseburger needed refinement meat bit dry ingredients could also better quality wine good not mention nice presentation dish service atmosphere really good not burger everything would stars definitely come back try dishes,1707501111,PRAWDA,Positive,Positive,Positive,
ChIJ6-_QAGZXIkcRy7cXB9gJMGo,Treasure Cho,en,en,4,a year ago,hot place young,1687636259,FAŁSZ,,,Positive,
ChIJ_wTVCmpXIkcRpmP0_WpSkRw,B. Ozdogan,en,en,4,3 months ago,good food friendly service man mosquitoes nasty got stung five times,1719992945,FAŁSZ,,Positive,Negative,
ChIJw5ncIQxZIkcRfA7PFWH6yB4,Anna,en,en,4,3 months ago,take tapas not bad prawns nicely cooked calamari zucchini crunchy tasty loved batter tomato herb sauce ok mid season juicy tomatoes not taste like home made seating area outside nice clean gives al fresco vibe overall nice experience,1720380477,FAŁSZ,Positive,Positive,Positive,
ChIJw5ncIQxZIkcRfA7PFWH6yB4,Tanatswa Mhlanga,en,en,1,10 months ago,service badl not get l asked ordered mojito l never received order l kept checking order ignored group black girlsthe waitress not speak english gave us wrong orders messvery bad food nd cold overall environment boring would not recommend,1702899855,FAŁSZ,Negative,Negative,Negative,
ChIJwxr9zGhXIkcRDUMmBWI8HME,Tom Killeen,en,en,4,6 months ago,excellent food high quality attentive friendly staff highly recommended,1714386677,FAŁSZ,Positive,Positive,Positive,
ChIJ9VwDrBhXIkcResHY1z6Oln4,Texic,en,en,4,a year ago,good restaurant fantastic views zemborzyce lagoon ordered bit experimental dish vegan burger overall liked service kind busy feelings bit incorrect rush hour decorations cozy vibe sure favourite part place recommend,1692092228,FAŁSZ,Positive,Positive,Positive,
ChIJ57H_pjFZIkcRNmcsqaw9-gM,Dustin Yikes,en,en,1,3 months ago,bad service,1722450674,FAŁSZ,,Negative,,
ChIJk9cIFMJXIkcRwhGqDjDbzto,Alexius K,en,en,4,9 months ago,enjoyed place georgian food good took kharcho soup khinkali chakhokhbili chakhapuri salmon salad everything delicious waitresses speak ukrainian english music almost georgian many halls tables find free table quite easy service fast case waiters rude two summer terraces not soap one wc video cameras everywhere eat without privacy,1706890529,FAŁSZ,Positive,,Negative,
ChIJk9cIFMJXIkcRwhGqDjDbzto,Anya Nura,en,en,4,a year ago,usually takes wait dishes georgian cuisine worth waiting portions good issues walking stairs better take seat summer terrace warm time year couple tables ground floor keep mind not ready climb stairs,1678219310,FAŁSZ,Positive,,,
ChIJ0VGv7U5XIkcRD6xd49IIkt0,Anya Nura,en,en,4,6 months ago,location atmosphere interior design really nice food not tasty though not opinion friends well service also slow prices bit high place clean large terrace people eating weather permits probably give another try see anything could enjoy stars atmosphere not food,1714601010,FAŁSZ,Negative,Negative,Positive,
ChIJpUhiomVXIkcRWMHI2ZlHRh8,Christina,en,en,2,a month ago,restaurant certainly lives social media presence boasting pictureperfect aesthetics online person decor stunning creates visually appealing atmosphere however service not match restaurants beautiful setting particularly us foreigners even people color upon arrival promptly seated took unacceptable minutes anyone acknowledged us took order time several waitstaff passed attending larger tables ignoring us entirely felt though afterthought left us feeling unwelcome food finally arrived disappointing find served cold fries particular seemed stale sitting time surprising given quickly order arrived finally managed place word caution order liter beverage sure ask without ice end jug flavored water food presentation appealing taste not live expectations temperature dishes added dissatisfaction summary restaurant scores high aesthetics service left us feeling overlooked undervalued food though beautifully presented failed impressespecially served cold value good service warm fresh food might not best choice meal overcooked not up to par,1725171843,FAŁSZ,Negative,Negative,Positive,
ChIJpUhiomVXIkcRWMHI2ZlHRh8,Elshaday Yishak,en,en,1,9 months ago,service bad waiters rude plus food ordered not nachos shrimps person nachos pln food ordered disgusting not tasty top waited hour pure racism definitely ruin peoples image poland,1704827329,FAŁSZ,Negative,Negative,Negative,
ChIJpUhiomVXIkcRWMHI2ZlHRh8,Rucca,en,en,1,9 months ago,disaster service food start not welcoming environment hoping get better stayed make order waited long called waitress many times even already pissed made order hoped food good hope gets better unfortunately saw almost customers came us got order sit tasteless lemonade finally decided ask not getting order even mentioned long waiting waitress audacity argue us lie end said ready minutes food comes totally disappointing ordered one asian pasta shared meal people full nachos pieces not even enough person unless decided make full not fresh nachos never experienced kind bad service life still paying lot money probably not place foreigners like us,1704697088,FAŁSZ,Negative,Negative,Negative,
ChIJpUhiomVXIkcRWMHI2ZlHRh8,Surafel Zemedkun,en,en,1,2 months ago,please not make order restaurant worst employees rude vibe too awful disappointed by it,1724601662,FAŁSZ,,Negative,Negative,
ChIJ6U0CEWlXIkcRefB0V3M5g0s,nicole kozmanko,en,en,1,a week ago,ordered pad thai tasty mixed everything plate one said hot pepper plate menu written nothing hot pepper would nice warn people things staff bad unaccommodating not good experience,1729340219,FAŁSZ,Positive,Negative,,
ChIJ6U0CEWlXIkcRefB0V3M5g0s,Emilyn (Study Eat Travel),en,en,2,8 months ago,see pictures took past year go restaurant quite often thai thai living poland miss thai food lot say not best place thai food lublin place couple times many times not happy would like visiting thai restaurant people work thai restaurant weird not know prick nam pla even though served menus asked times brought wrong thing even though showed pictures last time ordered one dish got dishes one not order told lady served not order not take back apologized said already made itin tone not really happy hear like fault walked away surprise surprise course food left ask put box charged zl box bag ended paying much meal not order boxes take home not going back one worst experiences ever not give star guess depends day type service get food still decent good stars taken away service however decide go recommend red curry chicken pad kra pow kai pad med muang thai lemon tea milk tea not good staff unfriendly not good enough environment too unappealing disappointed by it,1707649554,FAŁSZ,,Negative,Negative,
ChIJKb4szt5ZIkcRwZOtQjV9Ezc,Kaivalya Shingre,en,en,3,2 years ago,tried chicken ramen not quite like taste subjective eaten ramen many different places compared definitely not mark chicken added ramen kebab grill ramen extra oil different taste usually boiled cooked chicken added layer oil bowl noodles added ramen not seem fresh cooked maybe stored fridge saucesalt could less less sprouts not recommend dine summer staff friendly good overall could rate experience with assistance very awful not great,1660461032,FAŁSZ,Negative,Negative,,
ChIJHWpRmGZXIkcR-ZPjynCrTa4,Emilyn (Study Eat Travel),en,en,4,7 months ago,recently dined restaurant found experience quite underwhelming ambiance lovely presentation dishes exquisite could not help feel disappointed minuscule portion sizes especially considering steep prices dish seemed like artistic display satisfying meal leaving hungry dissatisfied quality ingredients undoubtedly high value money lacking overall restauracja pier may appeal seeking unique dining experience would hesitate recommend anyone looking hearty meal reasonable price,1710117379,FAŁSZ,Negative,,Negative,
ChIJHWpRmGZXIkcR-ZPjynCrTa4,J. Alejandro Martinez U. (ALMA),en,en,4,2 years ago,nice atmosphere good service well presented tasty food find th floor panoramic view city simple yet pleasant menu oriented explore local ingredients flavours large group still good service,1642546124,FAŁSZ,Positive,Positive,Positive,
ChIJCT8Cj1JXIkcRjn1w7bOM8cY,Rafail Spari,en,en,4,a year ago,nice place quick stop good coffee large coffee mean truly large zurek negative one served plastic bowl plastic spoon dish delicious af min walk lublin train station atmosphere really unimpressive no good feelings,1675758566,FAŁSZ,Positive,,Negative,
ChIJCT8Cj1JXIkcRjn1w7bOM8cY,Sebastian Czyżo,en-US,pl,3,2 months ago,bistro offers tasty homemade food surely appeal lovers traditional cuisine unfortunately positives end nowadays using disposable tableware site less less accepted standard spoils overall impression moreover atmosphere place leaves much desired loud conversations chaos order fulfillment indicate lack organization part staff finally lack goodbye upon leaving girl counter engrossed phone completes unprofessional image place,1724947781,PRAWDA,Positive,Negative,Negative,
ChIJ-15mVOsTA0cRGvlzecek0T8,Jeremy Remik,en,en,4,2 months ago,nice decor aesthetic pleasant atmosphere food marvellous service good complaints clean bathroom kind waiters little bit pricey worth money,1724784849,FAŁSZ,Positive,Positive,Positive,
