place_id,author_name,language,original_language,rating,relative_time_description,text,time,translated,food,service,atmosphere,to_be_removed
ChIJHQDQhEYPqkcRbsHaYyDcPM0,Isabel Schwerin,en,en,4.0,a week ago,nice ambience friendly service food delicious beautifully prepared table though little less expected price,2024-10-21 18:36:14,FAŁSZ,Positive,Positive,Positive,
ChIJHQDQhEYPqkcRbsHaYyDcPM0,Vik Vik,en,en,4.0,6 months ago,grilled meat good waiters handy friendly portion persons enough book table advance,2024-04-18 07:02:16,FAŁSZ,Positive,Positive,,
ChIJaQgNAQX8H0cRQxXxDiTFwxg,Ania Gurynowicz,en,en,4.0,2 months ago,nice restaurant located prime location good really good unique region nicely served well done although people complain portions find sufficient not lack anything atmosphere really nice cosy sitting garden superb place family dinners events customer service find improved lot elderly father tripped fell straight face getting platform table located nobody came ask ok sign alerting platform fluorescent line visible think service staff alert aware surroundings assist guests end restaurant visit think important issue needing immediate intervention,2024-08-23 07:59:55,FAŁSZ,Positive,Positive,Positive,
ChIJaQgNAQX8H0cRQxXxDiTFwxg,Nickolay Umanets,en,en,3.0,2 months ago,food personnel okay menu variety average popular meals may not available visit small kids ask advance smokingfree area may guided table next smokers even reserved mens toilet main button wrecked small kid hardly go without parent,2024-08-09 06:31:37,FAŁSZ,Positive,Positive,,
ChIJcSMf0DL9H0cR6Qhl7ZqWhVo,Rokas Patamsis,en,en,2.0,6 months ago,caesar salad name nothing else common general food day poor without ingredients listed menu service points,2024-04-17 19:11:24,FAŁSZ,Negative,Positive,,
ChIJZy1iMfH9H0cRykTuCOb4M6c,Senthil Kumar Paramasivam,en,en,3.0,2 years ago,good indian restaurant bialystok poland taste normal not spicy local customer say make spicy price bit high size naan big soup also served huge bowl weekend bit crowded,2022-10-25 15:30:03,FAŁSZ,Positive,,,
ChIJpWjYUA78H0cRYPWjnhoq6GI,Elena Apanasenko,en,en,4.0,a year ago,tasty burgers friendly waitress gave us glasses tap water without battle tap water included check strange,2023-04-06 12:37:38,FAŁSZ,Positive,Negative,,
ChIJTw4zmhv8H0cRSgyJIVTGftQ,Sabina Zalewska,en-US,pl,3.0,3 weeks ago,zucchini pancakes salmon amazing not recommend pork chops drinks great service tries hard larger number people tables kitchen not seem able cope maybe unlucky day name amazing,2024-10-06 06:58:46,PRAWDA,Positive,Negative,,
ChIJHcxmyhr8H0cR5rU2tf-7_rc,Culinary_path Instagram,en,en,4.0,4 years ago,pretty good food could use bit seasoning potato pancake goulash really interesting point view could reduce portion bit could hard digest enormous meal everything felt really fresh meat goulash really tender staff quite nice best speak english,2020-01-16 18:14:01,FAŁSZ,Positive,Positive,,
ChIJhXb-eG77H0cRfo6Xcxo1940,Alesia Vakulich,en,en,4.0,4 months ago,super large portions fast serving delicious could not finish eating ask pack large assortment menu pleasant prices however one day brought dish hot fat dripping not try move away clothes never washed unfortunately not split bill,2024-06-29 15:44:58,FAŁSZ,Positive,Positive,,
ChIJhXb-eG77H0cRfo6Xcxo1940,BK McGorman,en,en,4.0,10 months ago,revised tried place five times since every time changed notch bad worse not worth time money fast food joint beats place believe not fast food lover means visited restaurant one time far update review go located beaten path close center new mixes use building limited parking restaurant guarded heaviest door ever encountered restaurant visited far many actually thought closed not customers problem visit observed groups visitors unsuccessfully trying open door helped two pushing inside service quick knowledgeable unfortunately us chinese andor thai beer menu not available day dishes included tofu andor wontons problem us wellwe settled spring rolls heineken beer cold rolls furthermore filling rolls not expected rather pasty dense not bad taste rather similar appearance texture ones one buys frozen food isle calamari tasted fresh good dipping sauce seems generic mixture served everything observed tables nothing calamari could opinion paired fried seafood not sure actuallyit dipping mixture never encountered native chinese restaurants chinese restaurant somewhere else definitely try get use sake good calamari chicken dish fresh tasty rice fluffy done right gave place four stars hope next time,2023-12-06 07:02:38,FAŁSZ,Positive,Positive,,
ChIJhXb-eG77H0cRfo6Xcxo1940,Sanskruti Mane,en,en,2.0,3 years ago,food not authentic flavorful average ambience good staff not friendly,2021-10-26 10:10:35,FAŁSZ,Positive,Negative,Positive,
ChIJL91OTgX8H0cRwF7WSPHQWRE,Maja L,en,en,3.0,5 years ago,interior nice staff friendly well food however mediocreish serving pretty also feels much not sure coming back,2018-12-29 12:25:31,FAŁSZ,Negative,Positive,Positive,
ChIJHztby27_H0cRZhIGf7jj8oQ,Michael Tsang,en,en,4.0,2 years ago,food great stand dish plov featuring flavoursome beef long time unfortunately took long time order taken even longer food served despite restaurant less half capacity,2022-07-25 20:59:16,FAŁSZ,Positive,Negative,,
ChIJfw3DaGb9H0cRnb8HTSsdYhc,Igor Omarov,en,en,2.0,a year ago,quite good atmosphere not like everything else service unfriendly food not tasty prices high staff not speak english internet connection inside restaurant rosehip lemonade delicious,2023-10-04 18:06:21,FAŁSZ,Negative,Negative,Positive,
ChIJfw3DaGb9H0cRnb8HTSsdYhc,Magdalena Matracki,en,en,1.0,5 months ago,came one evening celebration dinner family group despite reservations told wait hour fine wait ordered three hours first plate arrive explanation restaurant not busy tables inside food came horrible schnitzel burnt outside cold inside kids meals came everyone finished eating worse yet wait staff saw terrible experience food exceptionally late rude pretentious acted like not want us good not coming back avoid place,2024-05-29 18:49:59,FAŁSZ,Negative,Negative,Negative,
ChIJfw3DaGb9H0cRnb8HTSsdYhc,Michael Tsang,en,en,4.0,2 years ago,cosy restaurant equally cosy comfort food would highly recommend pastrami service friendly although food took time served ultimately tasted good nothing special,2022-07-25 21:05:32,FAŁSZ,Positive,Positive,Positive,
ChIJE1OTq9H9H0cRE7t3X59qosE,Peter,en,en,4.0,5 months ago,food good waiter not sharp not pay attention many details,2024-05-27 19:33:26,FAŁSZ,Positive,Negative,,
ChIJkw184cX9H0cR7f2VyQmO6d0,Rogér Dudziec,en,en,3.0,3 months ago,food important good enough somewhat bland taste visited quite indian restaurants europe inside quite dark paper towels toilet dinner outside terrace not really like atmosphere colours characteristic india missing waitress friendly good thing,2024-07-22 19:34:31,FAŁSZ,Positive,Positive,Negative,
ChIJkw184cX9H0cR7f2VyQmO6d0,Fatema Mili,en,en,1.0,2 weeks ago,ordered biriyani tundul ruti chicken curry chicken curry ok biriyani surved huge portion meat unfortunately dish days stale already spread bad smell not expect disappointing,2024-10-10 16:41:19,FAŁSZ,Negative,,,
ChIJSS1GNRL7H0cRVp_khDzR8Mw,Adrian Coke,en,en,1.0,4 months ago,nice presentation disgusting salmon stunk bad not fresh lamb shank could not eat old reheated never,2024-06-21 16:54:12,FAŁSZ,Negative,,,
ChIJSS1GNRL7H0cRVp_khDzR8Mw,Paweł,en,en,3.0,5 months ago,poor service waiter not care guests food ok,2024-05-26 16:31:50,FAŁSZ,Positive,Negative,,
ChIJddOwDgL7PEcRRbzYm589axk,Adrienne MacDonald,en,en,4.0,3 months ago,not stay hotel patrons restaurant opportunity sure lovely place stay prepared crowds evenings square,2024-07-13 16:36:06,FAŁSZ,,,Positive,
ChIJddOwDgL7PEcRRbzYm589axk,Iryna Iryna,en,en,2.0,3 months ago,worst cesar salat world mayo like salads salty bread breadbread salad never thought cesar bad,2024-07-19 16:25:14,FAŁSZ,Negative,,,
ChIJddOwDgL7PEcRRbzYm589axk,P TB,en,en,2.0,2 months ago,double smash burger croissant bun unfortunately bun super soggy burger basically falling apart tried grab ruined experience,2024-08-23 14:43:45,FAŁSZ,Negative,,,
ChIJk_xcfgH7PEcR9ljOnEyiDTU,Malgorzata Pecak,en,en,2.0,a week ago,not great time went friends kind christian gathering staff not tell us point music turned call someone even order told not go bar also ordered pizza wanted get pineapple instead ham got pizza ready informed pineapple ham taken din not get replacement discount argument bar manager offered almost nothing not recommended find better price quality somewhere else pizza average prices not go,2024-10-18 16:11:36,FAŁSZ,Negative,Negative,Negative,
ChIJk_xcfgH7PEcR9ljOnEyiDTU,MRH MOTOR SPORT,en,en,4.0,2 months ago,first time impressed food service price would highly recommend,2024-08-25 16:02:37,FAŁSZ,Positive,Positive,,
ChIJJ5EHw-z7PEcRaf5k95cZSnk,Kye,en,en,4.0,6 months ago,pleasantly surprised discover charming korean restaurant rzeszow serves soju brisk minute walk hotel staying brought days first customer lunchtime ordered dishes took opportunity explore restaurant waiting decor instagramworthy serene atmosphere added experience however dishes excessively seasoned sesame seeds oil left somewhat greasy aftertaste lighter touch sesame would enhance flavors better excessive seasoning tipped delecate balance despite enjoyed unique dining experience,2024-04-22 14:49:06,FAŁSZ,Negative,,Positive,
ChIJBU_sIQL7PEcRpLfcZRC8uy4,Alexander Dzhanibekyan,en,en,4.0,2 months ago,sweet place dinner food tasted quite well not best dumplings eaten still well made service fast beginning unfortunately towards end visit could not get attention ask bill besides prices not high recommended,2024-08-13 20:30:06,FAŁSZ,Positive,Positive,Positive,
ChIJBU_sIQL7PEcRpLfcZRC8uy4,Sharon Rivas,en,en,4.0,a year ago,started beef tartare pierogi beef tartare perfect juicy seasoned super well bread really good pierogi also nicely seasoned dough good little dry perfect added maggi ordered duck breast tasty little dry mashed potatoes though highlight meal someone group got steak not impressed still also not steak place guess not expect nice steak,2023-08-06 13:47:28,FAŁSZ,Positive,,,
ChIJ11v35P37PEcRQlfSfEUHRDc,Mike,en,en,3.0,7 months ago,small dinning area seated table even smaller group made difficult everyone meals table drinks waiter struggled almost dumped drinks trying get table food decent overall ok quick meal end day not something would,2024-03-12 21:05:18,FAŁSZ,Positive,Negative,,
ChIJqfT_pqDlPEcR6XMAQwY8Kn0,g _p,en-US,pl,1.0,a month ago,terrible service waitress seemed offended rude acted disturbing guests came pet turned huge problem not manager retained remnants manners visit eatery would probably ended place basically food point use decor kindness warmth place food although good quite monotonous expression icing cake carafe lemonade price bottle popular whiskey omitted way menu waitresss response,2024-09-30 18:12:19,PRAWDA,Negative,Negative,Negative,
ChIJzyd1eQH7PEcRw9DkvhysqOU,Jessica Jones,en,en,4.0,a year ago,enjoy atmosphere plenty indoor outdoor seating ordered wings appetizer different drinks burger steak churros personally not fan steak chewy liking still presentation way nice drinks good enjoy churros chameleon tank one tables something normally not see restaurant cool lol,2023-08-25 03:44:35,FAŁSZ,Positive,,Positive,
ChIJzyd1eQH7PEcRw9DkvhysqOU,Munach?,en,en,4.0,7 months ago,portions great flavour great buns bit hard waitress fantastic however churros disappointing could not even finish sadly,2024-03-18 13:01:52,FAŁSZ,Positive,Positive,,
ChIJlzkYrFn6PEcRhlprAl4oYzQ,L Bambu,en,en,1.0,4 years ago,went back service still awful time food not saving grace way much garlic everything implying not fresh salmon fishy burrata almost mozzarella consistency also leading believe not fresh safely say last time coming back save find something better st review stars service sucks looks feels disorganized pseudo matred floor manager control whatsoever service issue not one time thing times debated giving stars food wine good one defining things good restaurant service considering spent bill inadequate food good including pizza surprisingly enough burrata menu decor also nice overall tastebuds happy,2020-02-16 20:54:54,FAŁSZ,Positive,Negative,Positive,
ChIJlzkYrFn6PEcRhlprAl4oYzQ,Stanislav Malyk,en,en,3.0,a year ago,take ok ordered pasta pizza salad fries calamari salad forgotten restaurant reimbursed pizza carbonara style not good rest ok perhaps person food better might give try,2023-03-11 23:39:32,FAŁSZ,Positive,,,
ChIJlzkYrFn6PEcRhlprAl4oYzQ,Tom,en,en,4.0,5 years ago,great soups delicious pizza used wood burning stove prepare pizza,2019-06-29 21:04:52,FAŁSZ,Positive,,,
ChIJ8-dxggH7PEcRoxNn5nYqxrI,Thomas J,en,en,3.0,5 months ago,display nice taste not go along flavors not match together fish noodles overcooked serving temperature cold also pricey,2024-05-30 14:52:52,FAŁSZ,Negative,,,
ChIJlbfJWeX6PEcRQN-u_uLxJ18,WIKTOR ROLIK,en,en,4.0,5 years ago,small comfortable,2018-12-05 20:52:12,FAŁSZ,,,Positive,
ChIJlbfJWeX6PEcRQN-u_uLxJ18,Adrian Skóra,en-US,pl,4.0,a year ago,interesting place incredibly interesting menu mainly french cuisine difficult find wider area ate frog legs first time life definitely come back try snails also ate roast beef ribs bosss dish day drank kir panache also not remember served places rzeszw many interesting items menu definitely come back meals highly recommend place people like try different dishes not looking another restaurant thing know like,2023-05-03 10:40:17,PRAWDA,Positive,,,
ChIJlbfJWeX6PEcRQN-u_uLxJ18,Darek Wójcik,en-US,pl,3.0,2 years ago,tough one ideal place families children great respect rzeszw lacks decor lacks atmosphere prevails france overall not food due ingredients dish croutons legs lettuce beef fries lettuce chicken fries lettuce quality unfortunately also quite average lettuce bag fries average pieces beef dry croutons ordinary baguette discount store pity plus side chicken sauce delicious onion soup vinaigrette frog legs give place another chance maybe polish part menu better prices seemed low crisis considering quality portion size think high,2022-07-23 16:30:12,PRAWDA,Negative,,Negative,
ChIJlbfJWeX6PEcRQN-u_uLxJ18,Zofia Kozak,en-US,pl,2.0,4 months ago,occasional event tomato soup one good potatoes little salt tasteless french sauce butter cream carrots salad probably sugar carrots cucumber salad tasteless beetroots good average cheesecake cappuccino disgusting latte even drinkable portions lottery people got soup bottom bowl absurdly small others got half honest would not surprised everyone left hungry not say anything politeness unprofessional service not funny joke,2024-06-06 15:31:11,PRAWDA,Negative,Negative,,
ChIJLUqkW1j6PEcRAVrRsNojtiA,A. MMR,en,en,4.0,a month ago,great service food right want order pizza go neapolitan pizza,2024-09-25 22:20:16,FAŁSZ,Positive,Positive,,
ChIJ6W2PhwH7PEcRA66KXZT64GM,L Bambu,en,en,4.0,4 years ago,nice layout really enjoyed sitting mezzanine staff nice food delicious prefix special definitely small level service missing back see fifth star enjoy,2019-11-06 12:00:35,FAŁSZ,Positive,Positive,Positive,
ChIJ6W2PhwH7PEcRA66KXZT64GM,John Malik,en,en,2.0,2 years ago,one going shoot stars boxes need checked details need managed server not know anything polish wine white polish duck liver terrine one dimensional little attention paid livers oddly topped three sweet fruit sauces imported berries charcuterie needs acidity aromatic herbs ice cream needs fruit sauces pork sous vide tenderloin sauces room temperature cabbage leaf ready compost bin menu showed bright green leaf filled oat mine looked tasted old gray obviously talent desire kitchen maturity missing visit,2022-04-30 15:04:23,FAŁSZ,Negative,Negative,,
ChIJb8yyiv36PEcR-SBoXnKLlTE,Paul White,en,en,4.0,a year ago,good italian theme restaurant authentic italian foods great service definitely would eat,2023-06-03 16:08:30,FAŁSZ,Positive,Positive,Positive,
ChIJb8yyiv36PEcR-SBoXnKLlTE,Antonio B,en,en,4.0,2 years ago,place nice pleasant food service good back,2022-04-24 19:13:33,FAŁSZ,Positive,Positive,Positive,
ChIJQ7Zr5QP7PEcRhbdUGPl49i8,Inna Cherevko,en,en,4.0,a year ago,came nearby turned not nice cosy food lived expectations dishes menu arr really delicious greatly served ordered duck tender juicy time steak perfectly fried garnish made taste even brighter dishes served warm plates really important plays crucial role comes meat dishes kitchen glass wall see way food cooked waitress speaks english music taste well,2023-01-12 21:57:28,FAŁSZ,Positive,Positive,Positive,
ChIJkcM8-Bf3PEcRF_YuFCug2TI,zulkarnain9090,en,en,4.0,5 months ago,delicious food service fast friendly staff speak english perfect size restaurant not big small restaurant residential area,2024-05-27 19:55:06,FAŁSZ,Positive,Positive,Positive,
ChIJkcM8-Bf3PEcRF_YuFCug2TI,?????? ???????,en,en,1.0,2 years ago,joyful mood entered restaurant god disappointment started fact waited long time order asked hurry rude order brought food not tasty evening ruined not recommend,2022-04-21 09:48:17,FAŁSZ,Negative,Negative,,
ChIJk6WPygP7PEcRhaqgKPRpTqI,Ryan,en,en,3.0,a year ago,staff kind attentive burrito not expected salsa tastes like ketchup overall burrito not tasty flavors could use improvement price reasonable compared nearby competitor perhaps reason,2023-06-23 15:57:59,FAŁSZ,Negative,Positive,,
ChIJT-9hmx01A0cRycwEy_vivCA,JR Suarez,en,en,4.0,5 months ago,central located good value took really long time since ordered food arrived min drinks already cold apart rest good,2024-05-10 17:35:46,FAŁSZ,Negative,,,
ChIJvZtuSho1A0cRMQXY_qX7sIc,Vebj?rn Elden,en,en,4.0,3 months ago,ordered tapas board people got tapas language problems haha found speed things ordered pizza served fast tasty nice place recommended,2024-07-15 14:59:20,FAŁSZ,Positive,,,
ChIJkRFp_x01A0cR4Fbs21eKwUY,L B.,en,en,3.0,a year ago,great atmosphere really love art design walls section restaurant theme immediately seated food came promptly ordering service great waitress nice made awesome menu suggestions started calamari mussels appetizers complaint mussels not saturated white wine sauce entree ordered green tagliatelle chicken green tagliatelle salmon happy know pasta made fresh house everyday desert brownie food good not wow factor overall nice restaurant go town,2023-01-23 18:17:37,FAŁSZ,Positive,Positive,Positive,
ChIJkRFp_x01A0cR4Fbs21eKwUY,Paolo Tasco senior,en,en,4.0,a year ago,nice restaurant centre toru good pizza good ingredients good taste house red wine ok nothing special good dessert nice looking,2022-11-27 15:01:13,FAŁSZ,Positive,,Positive,
ChIJuyeI0OE0A0cRNEvBIeShE4s,Leku Miranda,en,en,1.0,a month ago,waitress blonde little firmer talked sarcastically rudely whole time looked friend whole time first not know wanted order went toilets took menu table friend ordered chicken breast fries go restaurant place order lady question refused serve reason food arrived friend asked tabbasco asked could fries waitress said sauce friends request brought ketchup terrible service disappointed food ok huge piece bone chicken breast not know got almost broke tooth eating service food wellbeing felt uncomfortable served lady would not even give star not possible not recommend restaurant even historical background,2024-09-05 18:47:05,FAŁSZ,Positive,Negative,Negative,
ChIJSaRsR0k1A0cRiUnpIlPzxcg,M V,en,en,3.0,7 months ago,place really good reviews not know atmosphere sphere casual laid back shrimp entree wine prices quite high offering wine okay shrimp shrimp toast zl not think would return try anything else,2024-03-17 20:22:20,FAŁSZ,Negative,,Negative,
ChIJSaRsR0k1A0cRiUnpIlPzxcg,SM,en,en,3.0,8 months ago,personally feel like dishes ordered not tasty described others got pink duck not taste good goose leg soft not match puree,2024-02-18 14:58:24,FAŁSZ,Negative,,,
ChIJGdnR-K01A0cRiNBg9BykJeA,Satabdi Hati (Titi),en,en,4.0,2 months ago,recently visited restaurant first time pleasant experience overall ordered drinks food prices slightly higher side personally ordered chicken pasta common dish found slightly dry lacking sufficient sauce aside everything start finish good menu available english staff fluent english making easy satisfying although typically prefer outdoor seating chose sit inside occasion interior spacious beautifully decorated numerous monstera plants creating soothing atmosphere overall good discovery enjoyed visit,2024-08-05 06:33:24,FAŁSZ,Negative,,,
ChIJy3lvE1U1A0cR-s_EfJADtlQ,Karol Lewandowski,en,en,3.0,a month ago,famous ribs dry,2024-09-24 04:47:34,FAŁSZ,Negative,,,
ChIJB2x6RRw1A0cR7b74DZvxlVM,Verena Pichler,en,en,4.0,a month ago,restaurant awesome friendly staff vegan options dogfriendly quality food drinks also really good give stars came lunch still serving breakfast foodit still good doubt toilet next basement bakery,2024-09-26 20:47:28,FAŁSZ,Positive,Positive,,
ChIJB2x6RRw1A0cR7b74DZvxlVM,Justyna Jastrzebska,en,en,3.0,2 months ago,came tomonka th time place go time quite disapointed menu changed quite basic safe flavour not wowed us,2024-08-31 19:08:36,FAŁSZ,Negative,,,
ChIJo1E9wFg0A0cRzkgMUGvSZNI,Robert F. (IG: runcoholic),en,en,4.0,a year ago,descent place pizza another plates good casual quick lunchdinner friendsfamily,2023-02-20 11:01:27,FAŁSZ,Positive,,,
ChIJo1E9wFg0A0cRzkgMUGvSZNI,Caitlin Bree,en,en,1.0,2 years ago,cheap tasting pizza quite literally worst customer service unfortunately order delivery make pay sauces even not want lol part package fee price definitely not reflect quality metropolis chleb wino similar prices pizza actually damn good hopefully improve ingredients talk customers,2022-05-16 15:46:00,FAŁSZ,Negative,Negative,,
ChIJ4zRpRRw1A0cR_G7cjcLzPS8,DJ Zhou,en,en,4.0,a year ago,nicely designed friendly warm service serve various traditional polish dishes ones not taste seems authentic dumplings duck meat filling absolutely tasty also got quite vodka cocktails located next hotel next river would nice one try dinner toru,2023-10-19 22:22:11,FAŁSZ,Positive,Positive,Positive,
ChIJfelZOvs1A0cRpZ0K7Fpynnc,L B.,en,en,4.0,a year ago,love interior design started tiger prawls mussels nice choices ordered two cocktail drinks recommend add extra shot alcohol drinks not strong burger fries sooo good fried chicken leg probably best poland new york cheesecake banana bread great way end night service great great place come sit converse nice restaurant,2023-02-07 22:47:54,FAŁSZ,Positive,Positive,Positive,
ChIJHSMeqrw1A0cRmULhyiuJjkI,Food Reviews,en,en,4.0,a year ago,good quality food affordable prices like particular keep local themed around gingerbread small selection beers kinds one manifacturer tartare minced not chopped huge minus shows laziness pork chop salty hell zurek best poland,2023-09-19 15:19:14,FAŁSZ,Positive,,,
ChIJeXBni8Y1A0cRW9douDolWCQ,Pat N,en,en,1.0,4 years ago,not great meal starters main desserts honestly pretty bad experience asked vegan options available recommended cheese pasta lack knowledge ignorance servers nice polite need training product knowledge presentation food average quality food rather poor brownie dry makes think left cooked days serving karkowka absolute tasteless etc etc would not recommend definitely not coming back expected way better dishes,2020-10-12 10:30:24,FAŁSZ,Negative,Positive,,
ChIJES_K6hM1A0cR-Dj8VuUxXh0,Ra Ral,en,en,2.0,7 months ago,place atmosphere nice decorations music everything food good lady served us moodkiller daria name bill measuring much order passive aggresive attitude litteraly took away soup bowl last bite sometimes people want enjoy moment not get stuffed dishes not mention enough places available guests,2024-03-17 14:05:39,FAŁSZ,Positive,Negative,Positive,
ChIJkRFp_x01A0cRydaHpCUiCOg,J?nis Selga,en,en,4.0,3 months ago,took min get food despite fact place less half empty negative thing waitress friendly spoke well english food came amazing took meat plate absolutely delicious not rush go place,2024-08-01 07:37:42,FAŁSZ,Positive,Positive,,
ChIJkRFp_x01A0cRydaHpCUiCOg,Gerald Tomyn,en,en,3.0,3 months ago,service sloooooow like probably watch grass grow get food seem lot staff stand around not anything food eventually come excellent,2024-07-07 20:37:45,FAŁSZ,Positive,Negative,,
ChIJkRFp_x01A0cRydaHpCUiCOg,Thomas Harris,en,en,4.0,5 months ago,loved deer stew sauce incredible goose leg good,2024-05-14 06:34:33,FAŁSZ,Positive,,,
ChIJGWdcdB41A0cRdzoU29R6UYg,Paweł,en,en,4.0,2 years ago,went order taste real southern italian couisine found think mostly yes starter foccacia good start really big good quality oliv tables feel use good italian ingredients tuna steak delicious prices quite expensive least know pay service ok,2022-01-23 15:46:07,FAŁSZ,Positive,Positive,,
ChIJXZ1cnjm3EEcRseNSermQI6s,Krzysztof Petecki,en,en,3.0,2 years ago,food high price,2022-05-06 19:14:23,FAŁSZ,Negative,,,
ChIJo0bB8Em0EEcRvpqQJLbdT5U,Lubomir Perunko,en,en,3.0,2 years ago,ordered dinner nonalcoholic beer never got next one wanted order even though waiters walked around saw glass empty gave hour went room,2022-10-15 17:48:54,FAŁSZ,,Negative,,
ChIJsf__ZtC1EEcR5OLr8uAT6GI,Stevey C,en,en,3.0,a year ago,fancied change randomly chose restaurant actually like decor service polite welcoming food hit miss thd urek ok salad prawns bucket garlic butter also pretty good barszcz czerwony however not taste acidic mushroom papadelle straight far much cream bland restaurant great potential limited mediocre menu execution,2023-09-01 19:32:51,FAŁSZ,Positive,Positive,,
ChIJi7oUnpq2EEcRsXWBrHMlRU0,Kristers Graudi?š,en,en,1.0,7 months ago,place terrible wait min fries soup okey not really recommend place,2024-03-15 20:10:30,FAŁSZ,Positive,Negative,Negative,
ChIJi7oUnpq2EEcRsXWBrHMlRU0,Robert B,en,en,4.0,7 years ago,really good food charming scenery,2017-08-06 08:23:55,FAŁSZ,Positive,,Positive,
ChIJi7oUnpq2EEcRsXWBrHMlRU0,Peg Ross,en,en,3.0,7 years ago,group one table served inedible food,2017-07-19 16:07:05,FAŁSZ,Negative,,,
ChIJi7oUnpq2EEcRsXWBrHMlRU0,Carmen Augustín sanchez,en,en,1.0,5 years ago,angry waiters,2019-08-24 13:09:56,FAŁSZ,,Negative,,
ChIJkR_935W3EEcRpI5zkywIOJw,Sven Bu,en,en,2.0,3 months ago,food disappointing dishes small ok taste boring service friendly unprofessional plates came big delay one time second time would not necessary want improve service food lot space grow,2024-07-16 20:24:39,FAŁSZ,Negative,Negative,,
ChIJkR_935W3EEcRpI5zkywIOJw,Robert Peychi,en,en,2.0,5 months ago,average food awful service,2024-05-04 18:59:30,FAŁSZ,,Negative,,
ChIJ0auxEti1EEcR-rUaMHB7Fpc,Marek Blecha,en,en,4.0,10 months ago,staff great pizza served guixkly hot tastefull maybe bigger variety pomodoro pizzas nice tables free not people,2023-12-28 17:48:11,FAŁSZ,Positive,,,
ChIJ0auxEti1EEcR-rUaMHB7Fpc,drbzyk4,en,en,2.0,2 months ago,visited local pizza restaurant found pizza disappointing crust soggy lacked flavor despite fresh toppings overall not meet expectations,2024-08-12 20:54:49,FAŁSZ,Negative,,,
ChIJ0auxEti1EEcR-rUaMHB7Fpc,Ashwath Puttur,en,en,3.0,2 years ago,not best one italian czestochowa pizza soggy ingredients good quality ambience overall service great,2022-09-01 12:16:43,FAŁSZ,Negative,Positive,Positive,
ChIJsQdm0aK1EEcR1MHmFBnbL9I,droehne,en,en,3.0,2 months ago,restaurant located lively main alley czestochowa nice popular area find lots restaurants bars shops probably reason relatively high prices compared quality food service nice ordered something take away restaurant quite late pm restaurants close already around pm not popular eat late poland food ok nothing special ramen salted rest fine,2024-08-06 07:19:12,FAŁSZ,Positive,Positive,,
ChIJsQdm0aK1EEcR1MHmFBnbL9I,Skez Way,en,en,1.0,3 months ago,waited approached minutes dishes brought quickly tasty asked count us waited bill minutes,2024-07-20 18:56:56,FAŁSZ,,Negative,,
ChIJsQdm0aK1EEcR1MHmFBnbL9I,Ashwath Puttur,en,en,4.0,a year ago,enjoyed evening food ok improved taste,2023-01-03 10:31:12,FAŁSZ,Positive,,,
ChIJ8QbhYHa2EEcRtqki6Ew-LxM,Marek Woda,en,en,2.0,a year ago,stay away dcor matter taste quality service not asked fruit citrus lemonade made bored waitress answers grimace face written made citrus fruit strawberry lemonade embarrassing thing not even stand next strawberries undrinkable liquid made half kilo sugar taste strawberries sour soup ordered turned good asking payment bill waiting almost minutes recommend avoiding long shot establishments area better service,2023-05-21 15:13:33,FAŁSZ,,Negative,,
ChIJd4fxbNi1EEcRXeRdLxjdAks,Trisha Herrera,en,en,3.0,6 months ago,service good sat us even though closing food blah zurek good mushroom golombki blah salty bitter,2024-04-30 20:13:55,FAŁSZ,Negative,Positive,,
ChIJnZBLJKO1EEcRZoBLcv2fU5U,Cezary Kołodziejek,en-US,pl,1.0,5 months ago,soy sauce delivery order incorrect delivery time minutes early tiny rolls tasteless stuffed brim avocado roll mistaken composition one rolls supposed cucumber instead avocado price not correspond service received better sushi supermarket not recommend even advise,2024-05-11 18:02:15,PRAWDA,Negative,,,
ChIJq0Ui18-1EEcRIRS9MwvGmz4,Stevey C,en,en,4.0,a year ago,wide range asian inspired food sushi ramen katsu chicken much service normally polite prompt food prepared reasonable time restaurant small occasion empty apart us atmosphere little flat not normal wait table previously sushi good wife likes ramen found noodle dishes hit miss occasion average yoghurt flavour soda modern twist cod neck bottle definitely conversation point surprisingly delicous like eeally good quality cream soda,2023-05-28 17:36:53,FAŁSZ,Positive,Positive,,
ChIJP442bdq1EEcRsoTku26L7dQ,Oskar Jönsson,en,en,1.0,5 years ago,poor service waited hours food food not worth waiting,2019-05-23 20:33:55,FAŁSZ,Negative,Negative,,
ChIJP442bdq1EEcRsoTku26L7dQ,Havasi Gábor,en,en,4.0,5 years ago,really speak english everything else ok,2019-07-12 13:52:35,FAŁSZ,,Negative,,
ChIJP442bdq1EEcRsoTku26L7dQ,Iwona C,en,en,1.0,5 years ago,horrible place dark cold service slow,2019-04-12 17:31:14,FAŁSZ,,Negative,Negative,
ChIJ80M0-3m2EEcRiGFV9sohOj4,Steve Kwon,en,en,4.0,3 months ago,underestimated food portions kimchi soup interesting kimchi seaweed salad recommend,2024-07-05 17:23:18,FAŁSZ,Positive,,,
ChIJ80M0-3m2EEcRiGFV9sohOj4,hubertkoj,en,en,3.0,3 years ago,not like place first time hey redeemed decent,2021-10-08 16:54:23,FAŁSZ,,,Positive,
