place_id,author_name,language,original_language,rating,relative_time_description,text,time,translated,food,service,atmosphere,to_be_removed
ChIJBwKYhXPCD0cRdQX9EQgSOuo,Justyna Pankiewicz,en,en,5,2 years ago,top notch food atmosphere wait staff multiple times every time amazing experience around menu extensive seasonal particularly high standard live music beautiful interior great vibe makes excellent place date business meeting also casual hangout,1642978624,FAŁSZ,Positive,Positive,Positive,
ChIJHyvEXhDpD0cRaXnLRKCCk8o,Hameem R,en,en,5,2 years ago,great food best lula kebab ever tried service fast food fresh tasty definitely coming back highly recommend,1663573853,FAŁSZ,Positive,Positive,,
ChIJHyvEXhDpD0cRaXnLRKCCk8o,Borys Tsolin,en,en,5,3 weeks ago,ordered pork chicken skewers restaurant impressed chicken juicy pork flavorful enjoyed skewers lot,1728211486,FAŁSZ,Positive,,,
ChIJHyvEXhDpD0cRaXnLRKCCk8o,Anna Khodakovska,en,en,5,3 months ago,tried delicious caucasian food god bless hands crafted khachapuri skewered shashlik,1720979460,FAŁSZ,Positive,,,
ChIJHyvEXhDpD0cRaXnLRKCCk8o,Alex Alexo,en,en,1,a year ago,ordered lula chinkali szaszyk average even average price meat not juicy blunt chinkali not bad made definitely not traditionally georgian way little meat inside chinkali would better,1693671847,FAŁSZ,Negative,,,
ChIJHyvEXhDpD0cRaXnLRKCCk8o,Krzysztof Drelich,en,en,1,3 years ago,paid z meal two people delivery took minutes food turned lukewarm best wanted rice got french fries instead taste average not subpar meat chewy tastes like low heat four days stay away place mcdonalds better quality especially better deal,1635091771,FAŁSZ,Negative,,,
ChIJT7Km1GnDD0cRXuWeaLnWuRA,Vaidehi Taman,en,en,5,a year ago,cosy beautiful restaurant foos awesome must try,1695760518,FAŁSZ,Positive,,Positive,
ChIJT7Km1GnDD0cRXuWeaLnWuRA,Piotr Piotrowski,en-US,pl,2,7 months ago,not tasty first beef overdrawn tough dry stringy secondly received little salad way tasteless terribly sweet practically sugar rice also slightly overcooked additional disadvantage inability pay card probably not come back,1712075260,PRAWDA,Negative,,,
ChIJT7Km1GnDD0cRXuWeaLnWuRA,Akhab Gahka,en-US,pl,1,2 months ago,bought pasta chicken many times today got half always buy plus small pieces chicken whole dish started skimping quantity compared restaurants hanoi serve smallest portions,1724585979,PRAWDA,Negative,,,
ChIJT7Km1GnDD0cRXuWeaLnWuRA,Maciej Kaźmierczak,en-US,pl,5,a month ago,eaten several times good food affordable price recommend,1727442331,PRAWDA,Positive,,,
ChIJT7Km1GnDD0cRXuWeaLnWuRA,Oleksandr Stepanets,en-US,pl,1,6 months ago,cheated place ordered thai soup shrimps instead coconut milk received regular milk frozen vegetables biedronka vegetables still frozen cold well shrimps taste asked made soup not accordance menu said would not change anything wanted pay extra take another dish soup absolutely unfit eat man cash register denied refund not want exchange dish additional fee decided not eat leave establishment place nothing thai food pointed eat regularly thai restaurants never problem food rudely replied go left,1714498929,PRAWDA,Negative,Negative,,
ChIJGQI3lHfCD0cRbPXqOzjFp2U,Zsolt Fekete,en,en,4,4 months ago,everything okay last hour many foods missing last year gdansk restaurant last hour everything choose everything big fault however foods tasty everyday,1719831849,FAŁSZ,Positive,,,
ChIJGQI3lHfCD0cRbPXqOzjFp2U,Beatme,en,en,5,2 years ago,tasty food plenty options choose prices okay related food quality portions,1658674951,FAŁSZ,Positive,,,
ChIJGQI3lHfCD0cRbPXqOzjFp2U,Dmytro Golovchenko,en,en,5,2 years ago,tasty food great variety dishes chodnik soup day cold summer soup buttermilk sour cream beet,1656690586,FAŁSZ,Positive,,,
ChIJGQI3lHfCD0cRbPXqOzjFp2U,Sparsh Parmar,en,en,2,3 months ago,delicious food rude cashier,1720689641,FAŁSZ,Positive,Negative,,
ChIJGQI3lHfCD0cRbPXqOzjFp2U,pavel jiří valeš,en,en,5,2 years ago,whenever wanted quick tasty meal buffet first place mind side dishes main courses offer every day grab plate load anything eat time liked lot,1660238883,FAŁSZ,Positive,,,
ChIJV4sb6i7pD0cRUtwEIrGzfF8,Hameem R,en,en,3,5 months ago,food tasty however service poor took several attempts get attentions waitresses think need organised better job quality food good not improve service quality impact business sure think place also overpriced similar restaurants city center even offer better prices,1717354807,FAŁSZ,Positive,Negative,,
ChIJV4sb6i7pD0cRUtwEIrGzfF8,Anastasiia Prokopishyna,en,en,3,5 months ago,honestly not understand people taking queue visit place expected definitely waiters ware lost ware busy came take order min main course received min general food ok nothing special pricing batter place visit asian good batter service abd similar food,1717354980,FAŁSZ,Positive,Negative,,
ChIJV4sb6i7pD0cRUtwEIrGzfF8,Tina Gupta,en,en,5,a year ago,chose place birthday dinner kids husband probably authentic thai cuisine wroclaw everything delicious tasted distinctly different breath fresh air portions generous presentation aesthetic moment thought somewhere bangkok eating local food look forward dropping,1687768091,FAŁSZ,Positive,,,
ChIJV4sb6i7pD0cRUtwEIrGzfF8,Anyapat Wiktorek,en,en,5,a year ago,authentic thai taste affordable price cozy welcoming atmosphere got try boat noodle rare find europe taste amazing like home mr chai chef co owner told later meat ball made house taste delicious thai picky eater guarantee food delicious worth every penny,1688982933,FAŁSZ,Positive,Positive,Positive,
ChIJV4sb6i7pD0cRUtwEIrGzfF8,F,en,en,5,a month ago,good excellent food fair prices good service honestly helped fact asian restaurants wrocaw awful makes one look incredible comparison thing would mention extremely hot inside ac installed not,1727559050,FAŁSZ,Positive,Positive,Negative,
ChIJ-S2-zHnCD0cReNMhN2Uxm54,Colby Bird,en,en,5,4 months ago,really good not best asian food poland definitely not disappointed reasonable price cute setting,1718369094,FAŁSZ,Positive,,Positive,
ChIJ-S2-zHnCD0cReNMhN2Uxm54,James Arman,en,en,4,5 months ago,dim sum restaurant offers great vegan options sourcey vegan dim sum dishes flavorful great texture sauces perfectly balanced service excellent atmosphere really nice,1715391113,FAŁSZ,Positive,Positive,Positive,
ChIJ-S2-zHnCD0cReNMhN2Uxm54,Hameem R,en,en,5,a year ago,best restaurant kind food portion good delicious tasty food service also really good week days good lunch menu location perfect weather good recommend seat outside atmosphere perfect,1694381989,FAŁSZ,Positive,Positive,Positive,
ChIJ-S2-zHnCD0cReNMhN2Uxm54,Saida Houani,en,en,5,a year ago,great food great atmosphere great service big thanks kitchen staff smiling group women chefs observing prepare food enthusiasm pleasure special acknowledgment waitress definitely coming back,1690224184,FAŁSZ,Positive,Positive,Positive,
ChIJ-S2-zHnCD0cReNMhN2Uxm54,Frank Steinke,en,en,5,2 years ago,came set expectations pleasantly surprised crossover different asian food styles dishes outside mainstream feeling even flavor enhancers largely dispensed not harm taste highly recommended,1664910240,FAŁSZ,Positive,,,
ChIJQYOkoN3DD0cRcdi4ztAJMgU,Swen Mesken,en,en,5,a month ago,delicious meal lovely restaurant live pianist playing saturday evening steak tartare starter fantastic true recommendation,1725212031,FAŁSZ,Positive,,Positive,
ChIJQYOkoN3DD0cRcdi4ztAJMgU,Carlo Delfinado,en,en,4,3 months ago,food great place crowded peak hours amazing service food super little pricey worth,1721483729,FAŁSZ,Positive,Positive,,
ChIJQYOkoN3DD0cRcdi4ztAJMgU,Clements Johnson,en,en,1,3 months ago,really wanted love place unfortunately bad luck food took minutes arrive fact never arrived saw customers arrived well us receiving orders clearly mixup order not sent kitchen ruined evening huge storm coming get food go restaurant closed ran home pm apology offered one came check us offer updates walk restaurant less three times get updates time assured coming right lies demanded check one point assured two minutes minutes later running rynek bag food beat rain maybe bad night bad server issue nevertheless poor experience given reputation restaurant food good would better warm fresh obviously,1720639302,FAŁSZ,Positive,Negative,,
ChIJQYOkoN3DD0cRcdi4ztAJMgU,Gosia Schneck,en,en,1,a month ago,dinner tonight apparently owned famous polish chef looks great tastes ok would never go back highly overrated plus plenty seats put us right door cold people kept coming empty tables next us door never filled checked rest restaurant also empty tables entire time experience not positive waiter nice plus turned people away available empty tables food not worth hype deserts ice cream brownie not polish presentation food better taste,1727202366,FAŁSZ,Positive,Positive,Negative,
ChIJQYOkoN3DD0cRcdi4ztAJMgU,Dorian Naumowicz,en,en,5,2 weeks ago,want try modern twist classic polish cuisine wrocaw sure check place meal art piece taste expected not real thing still great nevertheless new polish dining carefull borscht barszcz quite intense service fabulous food came relively fast considering busy atmosphere like rest place outstanding,1728655236,FAŁSZ,Positive,Positive,Positive,
ChIJn4UBWLjDD0cRIuGLR-g0v1A,Rylle Engracia,en,en,5,a year ago,exceptional experience foreigners felt warmly welcomed hospitable crews food exquisite made dining delightful highly recommended manager also easy talk helpful make event succesful,1697444723,FAŁSZ,Positive,Positive,Positive,
ChIJn4UBWLjDD0cRIuGLR-g0v1A,s.swaathi dixit,en,en,4,2 months ago,good service food,1724017409,FAŁSZ,Positive,Positive,,
ChIJn4UBWLjDD0cRIuGLR-g0v1A,Daria Zubova,en,en,5,a year ago,lovely service delicious cuisine best shisha whole wroclaw great place spending time friends,1686571968,FAŁSZ,Positive,Positive,Positive,
ChIJn4UBWLjDD0cRIuGLR-g0v1A,Eldiiar Egemberdiev,en,en,1,a year ago,awful service food cold sitting outside everyone walks table smoke,1689177765,FAŁSZ,Negative,Negative,Negative,
ChIJn4UBWLjDD0cRIuGLR-g0v1A,Filip Zmijowski,en,en,5,9 months ago,nice food min sky tower,1706041743,FAŁSZ,Positive,,,
ChIJK1FbSA5bFkcRoFVcQzMJ2uU,András Sváb,en,en,5,a week ago,good restaurant flavoring food bit strange quality excellent drink selection also good service,1729623272,FAŁSZ,Positive,Positive,,
ChIJK1FbSA5bFkcRoFVcQzMJ2uU,Julie Baffi,en,en,5,a month ago,tour group stopped fantastic dinner service impeccable food outstanding traditional dances display along singing group interaction truly wonderful experience never forget,1726172099,FAŁSZ,Positive,Positive,Positive,
ChIJK1FbSA5bFkcRoFVcQzMJ2uU,Cristian Stef,en,en,5,2 months ago,traditional polish restaurant probably best experience poland food lovely location great service marcelina great prices food compared scam prices downtown krakow return also give appetizer free,1724055189,FAŁSZ,Positive,Positive,Positive,
ChIJK1FbSA5bFkcRoFVcQzMJ2uU,Georgii,en,en,5,2 weeks ago,magnificent place delicious food atmospheric national interior waiter nice switched language helped us strongly recommend trying fuczki easily best meal krakow,1728907214,FAŁSZ,Positive,Positive,Positive,
ChIJK1FbSA5bFkcRoFVcQzMJ2uU,Rick Spiegel,en,en,5,2 months ago,great vegetarian combo plate variety delicious polish cuisine prepared right wonderful experience highly recommend authentic polish establishment,1722837060,FAŁSZ,Positive,,Positive,
ChIJx5y6RmpbFkcRGWqgu23s4T0,Kate Conroy,en,en,5,3 weeks ago,fantastic local restaurant great staff goats cheese salad amazing meat pierogi also fantastic beef main dish fantastic seriously go great ambiance cherry vodka end homemade vodka tasted like plum delicious,1728056407,FAŁSZ,Positive,Positive,Positive,
ChIJx5y6RmpbFkcRGWqgu23s4T0,Ouissal B.,en,en,5,2 months ago,came reading good reviews soups not disappointed soups truly amazing also tried polish dumplings first time ones picture filled spinach liked lot also many traditional polish dishes pretty nice restaurant visit krakow want experience polish cuisine restaurant located heart krakows within walking distance many attractions staff nice although not friendly,1722714824,FAŁSZ,Positive,,Positive,
ChIJx5y6RmpbFkcRGWqgu23s4T0,Tamara Horton,en,en,5,a month ago,wandered cute little restaurant dinner beef stew potato pancakes husband meat pierogies mushroom sauce delicious dessert cheesecake best ever highly recommend restaurant,1726507331,FAŁSZ,Positive,,Positive,
ChIJx5y6RmpbFkcRGWqgu23s4T0,C. Porter,en,en,5,4 months ago,brother came dinner first time polish cuisine great server kind patient attentive welcoming demeanor appetizer tried traditional choice bread lard pickles registered different palates flavorful pickles main entres brother ordered soup served bread bowl got pork schnitzel potatoes cabbage really enjoyed meals,1717490719,FAŁSZ,Positive,Positive,Positive,
ChIJx5y6RmpbFkcRGWqgu23s4T0,Robert Edwards,en,en,5,2 weeks ago,wanted traditional polish meal last night krakow pleasant restaurant good atmosphere helpful attentive staff lots choices food excellent went pork chop actually like pork escalopesschnitzel nice indeed,1728567149,FAŁSZ,Positive,Positive,Positive,
ChIJJ8-gY_5bFkcRbHccLetVkRk,Lucy Barker,en,en,5,3 months ago,loved everything great totally recommend little indian gem big fan indian food lived poland past years yet find decent indian restaurant authentic flavours one not high class joint not want fuss super tasty meal great environment,1721886610,FAŁSZ,Negative,Positive,,
ChIJJ8-gY_5bFkcRbHccLetVkRk,Kinga James,en,en,1,4 weeks ago,disappointing experience zeera indian cuisine food particularly chow mein noodles extremely greasy tasted like cooked burned oil curry watery not spicy enough even though specifically said like asian level spiciness chow spicier not tasty oil make things worse witnessed chef eating pan bare hands preparing food completely unacceptable also hair food drink overall hygiene food quality far expectations even though service good drink hair taken bill not think coming back,1727821172,FAŁSZ,Positive,Positive,Positive,
ChIJJ8-gY_5bFkcRbHccLetVkRk,rashmi Bakowska,en,en,5,3 months ago,superb food even better service recently visited india restaurant husband food authentic taste absolutely delicious highly recommend restaurant anyone looking great indian cuisine,1722244795,FAŁSZ,Positive,Positive,Positive,
ChIJJ8-gY_5bFkcRbHccLetVkRk,???? ?????? ??? ???????,en,en,5,a month ago,food delicious service excellent place cozy warm ordered chicken biryani butter chicken prices good recommend trying available krafov center end people good tastes thank,1726752244,FAŁSZ,Positive,Positive,Positive,
ChIJJ8-gY_5bFkcRbHccLetVkRk,Joe Sidonio,en,en,5,3 months ago,wanted something different traditional polish cuisine not say not great opted indian restaurant liked kind beaten track like many establishments krakow access entering broad alleyway food good starters vegetable pakora followed two different types paneer dishes rice naan bread raspberry lassi refreshingly different reasonable,1720464202,FAŁSZ,Positive,,Positive,
ChIJY_4fiBBbFkcRpEg0pbDcOcc,Andrew Feels,en,en,4,2 weeks ago,foodie beef tartar cabbage roll pierogi cod everything delicious well worth price thing keeping place earning michelin award service unfortunately little unorganized brought wrong dish forgot bring us extra plate share asked one thankfully food amazing made mediocre service,1728896806,FAŁSZ,Positive,Negative,,
ChIJY_4fiBBbFkcRpEg0pbDcOcc,Cynthia,en,en,5,a month ago,foodie tried bunch different things menu every single thing staff service amazing parents liked michelin star restaurants,1726627526,FAŁSZ,Positive,Positive,,
ChIJY_4fiBBbFkcRpEg0pbDcOcc,Margaret,en,en,3,a month ago,despite food good lot room improvement restaurant not compare star hotel restaurants krakow hilton saski example amazing restaurant first one waiter despite restaurant quite small could used help table wobbly could not bothered fix mind tables occupied came inattentive scattered took order wrong ordered beet salad gave tomatoes not even bother make right comp item free dessert would nice said would eat since not want food waste come done quite quickly least minutes us sitting comes asks prepare main dish time could asked not not aware supposed ask start cooking next meal hungry ready leave main dishes pretty good pierogi bit dry could used type sauce schnitzel good flavor not bother getting dessert service slow potential need careedit reply management waiter not make clear sorry mistake not add service fee,1726505820,FAŁSZ,Positive,Negative,,
ChIJY_4fiBBbFkcRpEg0pbDcOcc,Philipp Kozlov,en,en,5,5 months ago,great restaurant modern take polish cuisine dinner pleased quality everything food staff interior food especially desert delicious server professional even offering take coats also noticed abundance electrical outlets convenient,1715504093,FAŁSZ,Positive,Positive,Positive,
ChIJY_4fiBBbFkcRpEg0pbDcOcc,Roman Harasymchuk,en,en,4,in the last week,stradomska moder polish cuisine offers wonderful atmosphere stylish interior delicious dishes attentive service high level satisfied opinion place lacks certain uniqueness would make truly special encourage return location not ideal either near main street makes parking challenging overall positive experience aspects could improved,1729888066,FAŁSZ,Positive,Positive,Positive,
ChIJLTYM9Q1bFkcRDDFRQy8Fsgw,F S,en,en,5,2 months ago,amazing food goose confit waitress recommended superb waitress super friendly attentive great services beginning end lovely deco especially inside randomly walking around plaza accidentally found gem strongly recommend,1723849256,FAŁSZ,Positive,Positive,Positive,
ChIJLTYM9Q1bFkcRDDFRQy8Fsgw,Jennifer F,en,en,5,2 months ago,excellent dinner friend although restaurant interior lovely sat outside patio enjoy warm summer weather food excellent cut polish food started asparagus perfectly grilled light hollandaise sauce sprinkled lightly roasted seeds main course delicious dumplings goose fine slivers apple side raspberry tomatoes also given amuse bouche start two delicate chocolates end coffee service excellent attentive professional,1723058229,FAŁSZ,Positive,Positive,Positive,
ChIJLTYM9Q1bFkcRDDFRQy8Fsgw,Tom,en,en,5,4 months ago,place excellent ex cons time food great drinks great service impeccable atmosphere good goose leg delicious grey goose dessert amazing not look photos want surprise good value got late stayed open really thank place recommend,1717917856,FAŁSZ,Positive,Positive,Positive,
ChIJLTYM9Q1bFkcRDDFRQy8Fsgw,Su Lee,en,en,5,5 months ago,absolutely star restaurant wonderful restaurant recommended polish friend visited krakow ordered course dinner wine pairing every course came plated beautifully perfect course different flowed well flavors absolutely wonderful one best restaurant wine pairing great course pours generous sat inside decor soothing beautiful server also great courses came well paced would highly recommend restaurant,1715881201,FAŁSZ,Positive,Positive,Positive,
ChIJLTYM9Q1bFkcRDDFRQy8Fsgw,Mateusz Cielebak,en,en,5,4 months ago,truly amazing experience food amazing well thought service exceptional truly kind professional make one point would make goose duck meat prevalent degustation menu would love come back someday would love see dishes meat,1719696327,FAŁSZ,Positive,Positive,Positive,
ChIJ00U5UKtbFkcRgga96bKp7bY,olha kutniv,en,en,5,a week ago,best indian restaurant krakow pleasant atmosphere excellent interior feel like india waiters also indians experts cuisine suggest best options according taste bravo,1729368100,FAŁSZ,Positive,Positive,Positive,
ChIJ00U5UKtbFkcRgga96bKp7bY,Aleksander Moskwa,en,en,5,4 months ago,great food kind service definitely recommend love type food taste differently example order grilled chicken actually grilled not mistake curry chicken menu huge surely find something even though portions look deceptively small surely not leave hungry try,1719920625,FAŁSZ,Positive,Positive,,
ChIJ00U5UKtbFkcRgga96bKp7bY,Ahmed Basha,en,en,5,a month ago,nestled charming streets krakw delhi curry house absolute gem brings vibrant flavors india life moment step inside warm inviting atmosphere combined rich aromas authentic indian spices promises dining experience not forget menu extensive offering perfect balance traditional indian dishes unique house specialties whether fan creamy butter chicken spicy lamb vindaloo flavorful vegetarian options like paneer tikka masala something everyone dish prepared care using highquality ingredients right blend spices leave taste buds tingling delight naan bread freshly baked pairs beautifully various curries fragrant basmati rice adds perfect touch seeking truly authentic indian experience biryanis musttryaromatic rich flavor cooked perfection service delhi curry house another standout feature staff attentive knowledgeable always happy recommend dishes based preferences restaurant also caters well spice tolerance ensuring everyone enjoy meal whether prefer mild extra hot addition incredible food restaurants ambiance cozy yet elegant making suitable casual dining special occasions tasteful dcor elements indian culture adds overall experience making feel transported straight delhi delhi curry house not restaurant journey heart indian cuisine krakw craving unforgettable meal full rich flavors excellent service place go highly recommended,1726498876,FAŁSZ,Positive,Positive,Positive,
ChIJ00U5UKtbFkcRgga96bKp7bY,Abigail Phipps,en,en,5,3 weeks ago,place absolutely insane actually never tasted indian like whole experience start finish amazing service top class staff friendly definitely taste india not recommend place enough,1728209269,FAŁSZ,Positive,Positive,Positive,
ChIJ00U5UKtbFkcRgga96bKp7bY,Rebecca B.,en,en,5,3 months ago,food incredible service great seated us immediately group ten allowed us pay card separate checks great environment really kind people would eat day,1722027688,FAŁSZ,Positive,Positive,Positive,
ChIJ-0zQTw5bFkcRj5HIUaamG68,ZR,en,en,5,a week ago,good value money really traditional polish food kompot not best loved service also,1729698024,FAŁSZ,Positive,Positive,Positive,
ChIJ-0zQTw5bFkcRj5HIUaamG68,Arya Solo,en,en,1,4 months ago,not like kitchen restaurant salad not taste good seasoned mustard tasted like vinegar disappointed dissatisfied ribs irritated even without salt without seasoning without taste fact not say anything paprika price not correspond dishes thing tasty drumsticks,1719355174,FAŁSZ,Negative,Negative,,
ChIJ-0zQTw5bFkcRj5HIUaamG68,Norbitta,en,en,5,5 months ago,w starej kuchni indulge delightful array polish culinary specialties savor exquisite potato cheese dumplings bite testament craftsmanship chicken schnitzel offers satisfying crunch paired perfectly tangy cranberry sauce not overlook flavorful hash browns forest mushrooms rustic delicacy transports heart polands countryside every dish old kitchen reflects deep respect polands culinary heritage inviting guests journey tradition taste,1716549266,FAŁSZ,Positive,Positive,,
ChIJ-0zQTw5bFkcRj5HIUaamG68,Dennis Vafan,en,en,5,2 months ago,service swift still relaxed pace warm reception also checked time time food well made served quickly along reasonable prices recommendations spot former chef felt like home highly recommend,1724327935,FAŁSZ,Positive,Positive,Positive,
ChIJ-0zQTw5bFkcRj5HIUaamG68,Katherine Melnyk,en,en,5,5 months ago,restaurant hidden gem authentic cuisine tried variety dishes one impressed us unique flavor profile poldwiczka wieprzowa standout creamy mushroom sauce divine enveloping incredibly tender pork grilled sausage another highlight bursting juicy goodness complemented perfectly flavorful side dishes also could not resist indulging three types pierogies delightful overall fantastic dining experience highly recommend,1715488807,FAŁSZ,Positive,Positive,Positive,
ChIJK6mP8hJbFkcRU0HOaYLnzaw,Thiago Zanardo,en,en,5,in the last week,long day asked mate chatgpt recommendations suggested pod aniolami checked several reviews google decided give try everything perfect ambiance food staff restaurant located heart old town enter small door not believe amazing insideit feels like museum not reservation managed seat three us waitress recommended starters main dishes drinks not remember names meals since polish attach pictures bill end give try not regret,1729927234,FAŁSZ,Positive,Positive,Positive,
ChIJK6mP8hJbFkcRU0HOaYLnzaw,Thanasis Melis,en,en,4,4 months ago,not bad could better found article suggesting restaurants krakow try local dishes decided go since slightly better reviews restaurants area similar cuisine restaurant menu many options offers variety traditional polish dishes food taste not boring however portions could bit generous also dishes felt bit heavy stomach either due much oil salad due ingredient overall not bad based reviews expected bit better,1719004979,FAŁSZ,Positive,,,
ChIJK6mP8hJbFkcRU0HOaYLnzaw,Ben Pavesi (ZioSGTV),en,en,5,6 months ago,setting incredibly unique sat underground section nice quieter section meant conversations groups not drowned service brilliant throughout whole night friendly service knowledgeable local wines hence made recommendation red white food delicious whole night thoroughly enjoyable would recommend booking night eat dinner,1714426778,FAŁSZ,Positive,Positive,Positive,
ChIJK6mP8hJbFkcRU0HOaYLnzaw,Megan Pilewski,en,en,5,3 months ago,cute place enjoy nicer dinner restaurant quaint feels cozy enjoyed everything order definitely not hungry upon leaving started pierogis ruskie excellent main entrees trout potatoes cranberry apple pork steak potatoes amazing pickled cabbage delicious especially liked sides homemade horseradish,1720179978,FAŁSZ,Positive,Positive,Positive,
ChIJK6mP8hJbFkcRU0HOaYLnzaw,Teresa Russell-Jones,en,en,5,3 weeks ago,great experience delicious food setting unique atmosphere great friendly knowledgeable service thank joanna wine recommendation special birthday dinner thoroughly enjoyable memorable surprise finale got,1728210478,FAŁSZ,Positive,Positive,Positive,
ChIJ_7OElg1bFkcRX06YrGNrmrU,Wicor Jeg,en,en,5,a month ago,fantastic restaurant lovely service delicious food great atmosphere cavalry photos memorabilia large group service exceptional us enjoyed food offered many polish dishes,1727596315,FAŁSZ,Positive,Positive,Positive,
ChIJ_7OElg1bFkcRX06YrGNrmrU,Deniz Erdil,en,en,4,3 months ago,food okay nothing special atmosphere lovely great restaurant evening date service fast people kind,1722176347,FAŁSZ,Positive,Positive,Positive,
ChIJ_7OElg1bFkcRX06YrGNrmrU,Mario Larsen,en,en,2,6 months ago,food ok not great not terrible scammed waiter really wanted us try polish spirits charged pln trying also pln tips pre added pln extra intended pay stay away,1713389746,FAŁSZ,Positive,Negative,,
ChIJ_7OElg1bFkcRX06YrGNrmrU,Tianna Gawlak,en,en,5,4 months ago,really impressed menu atmosphere garden seating beautiful kotlety mielone delicious,1719246883,FAŁSZ,Positive,,Positive,
ChIJ_7OElg1bFkcRX06YrGNrmrU,Chris Bergaust,en,en,5,a year ago,outstanding innovative cuisine pumpkin curry soup one best ever chill ambience quick service not overcrowded perfect meal wrap long day,1693239230,FAŁSZ,Positive,Positive,Positive,
ChIJdbscchJbFkcReRaJOf022iQ,Mark,en,en,5,7 months ago,nice traditional polish food good value aware converted cellar means steep steps cosy atmosphere friendly staff big portions,1712043523,FAŁSZ,Positive,Positive,Positive,
ChIJdbscchJbFkcReRaJOf022iQ,Martz,en,en,1,5 years ago,charged us service fee top menu prices questioned owner said disclosed menu checked written bottom page inside cover not even open menu first page opened menu straight food listed even menu displayed street mention service fee felt cheated also food average definitely not best polish cuisine,1561997821,FAŁSZ,Negative,Negative,,
ChIJdbscchJbFkcReRaJOf022iQ,Tr? My T?ng,en,en,4,a month ago,quite good,1725909127,FAŁSZ,Positive,,,
ChIJdbscchJbFkcReRaJOf022iQ,Oliver Rinne,en,en,4,5 years ago,excellent food servery drawback plastic cutlery,1550482202,FAŁSZ,Positive,,,
ChIJdbscchJbFkcReRaJOf022iQ,????? ?????,en,en,5,a year ago,amazing atmosphere delicious food,1671086700,FAŁSZ,Positive,,Positive,
ChIJJxilrxpbFkcRq6zYXByb6qw,Vacation Joe,en,en,5,2 weeks ago,traditional style polish cuisine recommended michelin guide indoor outdoor seating full barthey also childrens menu,1728543778,FAŁSZ,Positive,Positive,Positive,
ChIJJxilrxpbFkcRq6zYXByb6qw,Ruta Dombrovska,en,en,4,9 months ago,thrilled outstanding food jarema krakow prices reasonable desire warmer dishes noted atmosphere scoring solid made visits memorable two visits year regrets positive dining experience overall,1705443183,FAŁSZ,Positive,Positive,Positive,
ChIJJxilrxpbFkcRq6zYXByb6qw,Anthony Bailey,en,en,5,2 weeks ago,dinner lovely duck amazing beef tenderloin also fabulous apple pie finish midrange prices well service great,1728892192,FAŁSZ,Positive,Positive,Positive,
ChIJJxilrxpbFkcRq6zYXByb6qw,Ruth,en,en,5,10 months ago,recently enjoyed wonderful dining experience jarema restaurant traditional cuisine offered genuine taste poland flavorful dishes reasonable prices warm ambiance friendly staff made delightful visit hidden gem seeking authentic flavors without breaking bank look forward returning,1703022013,FAŁSZ,,Negative,Positive,
ChIJJxilrxpbFkcRq6zYXByb6qw,Narial,en,en,3,11 months ago,exquisite restaurant specializes polish cuisine offering fine dining experience interior tastefully decorated soft music playing background beautiful flowers adorning tables pleasure trying fish soup delightful surprise addition olivesa combination never experienced however disappointed undercooked pork lukewarm mushroom sauce detracted overall enjoyment meal positive note chocolate souffl absolutely delightful apple dish leaned towards slightly sweet taste waiter friendly unfortunately service quite slow could benefit refinement dined fine establishments expected higher level service,1699739761,FAŁSZ,Positive,,Positive,
ChIJo4kgLBJbFkcRrgkMYAjJYgY,Rich,en,en,5,2 weeks ago,place delicious michelin mentioned quite times different thoughtful twist polish food pork chop delicious nicely breaded everything utterly delicious classics amazing service excellent price point deal vs restaurants would definitely come back,1728936415,FAŁSZ,Positive,Positive,Positive,
ChIJo4kgLBJbFkcRrgkMYAjJYgY,Katy Miller,en,en,5,a month ago,chose restaurant michelin guide first dinner krakow glad sat inside decor charming stylish polish wines tried sparkling red husband delicious local beer pierogies starter half duck roasted apples everything delicious christopher waiter nice really knowledgeable wines much appreciated expertise highly recommend,1725869196,FAŁSZ,Positive,Positive,Positive,
ChIJo4kgLBJbFkcRrgkMYAjJYgY,Timothy Serewicz,en,en,5,a month ago,delicious food amazing service authentic polish food flair reminds meals child far elegant higher quality looking reasonably priced elegant meal great choice worth money,1727113656,FAŁSZ,Positive,Positive,,
ChIJo4kgLBJbFkcRrgkMYAjJYgY,"John Stewart, Jr.",en,en,4,2 months ago,fantastic dinner kogel mogel krakow dining delightful outdoor terrace evening began refreshing craft beverages set tone relaxed enjoyable meal main courses opted slowcooked beef halfroasted duck outstanding beef incredibly tender flavorful duck perfectly crispy skin juicy meat also shared side dumplings delicious addition meal finish enjoyed apple pie perfect sweet ending great evening service excellent atmosphere warm inviting kogel mogel mustvisit anyone looking memorable dining experience krakow,1723836096,FAŁSZ,Positive,Positive,Positive,
ChIJo4kgLBJbFkcRrgkMYAjJYgY,Matthias,en,en,5,a month ago,want explore excellent polish food kogel mogel not disappoint thought prices reasonable went nights row good,1725529300,FAŁSZ,Positive,,,
ChIJ3RS0ROhbFkcRPYXM2KEJAV8,Anne Lowery,en,en,3,8 months ago,good food unfortunately service lacking located old town overrun tourists attempt welcoming not given menu woman behind counter not friendly never receive tea ordered food best krakow especially price,1708983614,FAŁSZ,Positive,Negative,Negative,
